"","mu","epsilon"
"131",0.127512811964,1
"132",0.03453285557,1
"133",0.498405296775,0.959353866667
"134",0.613649561362,0.953357533333
"135",0.267476195512,0.973484633333
"136",0.749434748237,0.948379566667
"137",0.747502568353,0.750347046667
"138",0.00359711232149,1
"139",0.0819137563517,0.841600426667
"140",0.806371576313,0.968738833333
"141",0.363804163244,0.995532333333
"142",0.647929838228,0.946856516667
"143",0.465434997791,0.988119866667
"144",0.0181620100415,1
"145",0.0766632583305,0.902569566667
"146",0.928551849607,0.945765
"147",0.669125196305,0.9362371
"148",0.264264548761,0.870029733333
"149",0.663186570572,0.942253466667
"150",0.788517543677,0.937270566667
"151",0.351424846639,0.9833883
"152",0.623408359207,0.985476266667
"153",0.582318205303,0.9173265
"154",0.27667624708,0.9918716
"155",0.364487164032,0.981195233333
"156",0.949234524214,0.85554748
"157",0.499137010069,0.966494633333
"158",0.645186908547,0.9718648
"159",0.412536267056,0.847522783333
"160",0.549812054877,0.833276326667
"161",0.984468224393,0.971134066667
"162",0.91809481281,0.9262927
"163",0.0609061006228,0.87348941
"164",0.228534532045,0.962093026667
"165",0.685484414814,0.952303166667
"166",0.844463095712,0.948771966667
"167",0.404722855419,0.993876833333
"168",0.851868804705,0.980396733333
"169",0.830432955107,0.960095133333
"170",0.113371216919,0.946010133333
"171",0.571220218352,0.894000066667
"172",0.0221695426389,0.937433633333
"173",0.406678040242,0.978956433333
"174",0.988322471655,0.9497482
"175",0.0446592024969,1
"176",0.782893256784,0.923491333333
"177",0.911231389815,0.954390166667
"178",0.48801153399,0.913280266667
"179",0.760020101093,0.86938596
"180",0.863368272615,0.9511761
"181",0.296679507053,0.930106466667
"182",0.035975158745,0.935165533333
"183",0.804179407075,0.910375136667
"184",0.682238167425,0.968737433333
"185",0.927525900931,0.929728
"186",0.0502853513466,0.835545356667
"187",0.967400582084,0.9741111
"188",0.870479336255,0.966034533333
"189",0.826018158364,0.874136623333
"190",0.740891536247,0.955352533333
"191",0.0978182071082,0.928228333333
"192",0.310060722104,0.87920391
"193",0.711781340808,0.894366120333
"194",0.382640244452,0.876448963333
"195",0.596017409218,0.992797033333
"196",0.659465615234,0.926116066667
"197",0.216935729273,0.920451366667
"198",0.334473978593,0.934619733333
"199",0.117625559158,0.949350633333
"200",0.40508853441,0.947409666667
"201",0.4753787724,0.967355366667
"202",0.778099779819,0.9508832
"203",0.0827982467158,0.887750376667
"204",0.121713809862,0.996613466667
"205",0.957652057914,0.961183733333
"206",0.418886124932,0.911152923333
"207",0.99683955273,0.9715381
"208",0.737172210185,0.940654433333
"209",0.240268122673,0.968997133333
"210",0.675997923729,0.965011433333
"211",0.633989378039,0.85754521
"212",0.405290593835,0.966641233333
"213",0.529744328125,0.946558853333
"214",0.66686159279,0.983020733333
"215",0.535775420699,0.992050833333
"216",0.535046378749,0.9441443
"217",0.507621272575,0.922992366667
"218",0.992990915905,0.965640433333
"219",0.734525231699,0.95901799
"220",0.239131092371,0.920612626667
"221",0.533048598158,0.907174636667
"222",0.20247876624,0.9866506
"223",0.0375692172613,1
"224",0.622790350376,0.9339168
"225",0.66999744014,0.9686815
"226",0.933046031297,0.9673433
"227",0.610132034471,0.871970656667
"228",0.0995715117413,0.950368143333
"229",0.933297074727,0.928740483333
"230",0.29977480187,0.933568533333
"231",0.642843822695,0.79570233
"232",0.804824589335,0.809694676667
"233",0.882305285093,0.974563866667
"234",0.366800228402,0.939772833333
"235",0.124004326993,0.934332166667
"236",0.483161539237,0.942692233333
"237",0.359180697716,0.9419449
"238",0.185598791544,0.9931907
"239",0.685863308501,0.914985343333
"240",0.450379382755,0.887743493333
"241",0.509851028552,0.9560991
"242",0.674379200446,0.927870066667
"243",0.823262091718,0.964434866667
"244",0.305507306988,0.957826766667
"245",0.857164381619,0.926449633333
"246",0.919129703627,0.9199765
"247",0.0512463005243,0.885005066667
"248",0.143693930251,0.916533296667
"249",0.58228885975,0.976473233333
"250",0.174251307243,0.977408533333
"251",0.876648929699,0.972871966667
"252",0.0566326747161,0.943793733333
"253",0.130107961337,0.947471366667
"254",0.160956870417,0.997075866667
"255",0.72938255659,0.8201114
"256",0.336744229444,0.872398676667
"257",0.0421231069272,1
"258",0.723663716586,0.771931623333
"259",0.411346433218,0.828109456667
"260",0.401730941036,0.9499547
"261",0.653936749287,0.961792033333
"262",0.340959659212,0.895822866667
"263",0.406466449276,0.9575445
"264",0.0118649772936,1
"265",0.816606773544,0.929275506667
"266",0.899988370886,0.93300289
"267",0.727537221317,0.955090766667
"268",0.581190347105,0.985056266667
"269",0.753218290194,0.967897433333
"270",0.812795207404,0.952615466667
"271",0.694674127626,0.9631957
"272",0.518684524625,0.9097021
"273",0.728051804956,0.964393333333
"274",0.0420475161374,0.96828698
"275",0.318760869598,0.899319066667
"276",0.908976625494,0.975766266667
"277",0.401261122399,0.883593433333
"278",0.608153247209,0.959664066667
"279",0.537517971022,0.9622699
"280",0.664623153197,0.9582263
"281",0.5284464264,0.974728166667
"282",0.250000268061,0.889673566667
"283",0.527876733246,0.9693749
"284",0.653685394198,0.973497533333
"285",0.676758834512,0.934939433333
"286",0.778589184037,0.932938233333
"287",0.107278147629,0.9789813
"288",0.0339553386202,0.997277133333
"289",0.556599081826,0.964505866667
"290",0.617656262428,0.886754433333
"291",0.1737335183,0.870900363333
"292",0.798729431207,0.910814763333
"293",0.403455452335,0.851877366667
"294",0.675488944481,0.91021936
"295",0.719162465478,0.965403833333
"296",0.0127651266219,0.957136366667
"297",0.0766049846477,0.894350666667
"298",0.509084659708,0.9659678
"299",0.456711064404,0.80594483
"300",0.0316373106083,0.998985733333
"301",0.57766173335,0.964626433333
"302",0.691136517352,0.951156733333
"303",0.450830626406,0.976628533333
"304",0.2742244323,0.961235533333
"305",0.0446052076093,1
"306",0.539607400393,0.949763166667
"307",0.596236162197,0.87073746
"308",0.828489320706,0.881427773333
"309",0.404529458169,0.955920766667
"310",0.543017962439,0.82427036
"311",0.338448070862,0.944121933333
"312",0.17443502556,0.906474166667
"313",0.538417893873,0.8894085
"314",0.720108970614,0.945363433333
"315",0.797875185096,0.881084726667
"316",0.62210898906,0.957536133333
"317",0.179792975419,0.8862796
"318",0.558009266588,0.90592147
"319",0.776773724973,0.9602422
"320",0.99822784586,0.974089533333
"321",0.120626872786,0.976518
"322",0.496939744468,0.984591
"323",0.229541649849,0.919853366667
"324",0.296165907913,0.977774333333
"325",0.486433082932,0.9737223
"326",0.507480479088,0.973807766667
"327",0.975200631988,0.970439433333
"328",0.2719660143,0.9074359
"329",0.295703253103,0.88946705
"330",0.515568376293,0.930790033333
"331",0.511223210946,0.9847468
"332",0.356840973203,0.881662473333
"333",0.723001829998,0.874949533333
"334",0.382256707613,0.972236066667
"335",0.257136192626,0.8746145
"336",0.541510361072,0.952500333333
"337",0.0556788179687,1
"338",0.953156093626,0.9366352
"339",0.108042079203,0.837108633333
"340",0.531106616327,0.818487673333
"341",0.543008206021,0.9741184
"342",0.170885651177,0.918930933333
"343",0.345320924156,0.9451372
"344",0.162764582317,0.932105133333
"345",0.296193388935,0.9805177
"346",0.202586866515,0.986898166667
"347",0.211015934946,0.9442931
"348",0.420849422414,0.958053786667
"349",0.677060561244,0.9749229
"350",0.154418304181,0.874234433333
"351",0.616329867144,0.9674051
"352",0.910969366493,0.9696429
"353",0.874313021566,0.916764233333
"354",0.22406179712,0.922251666667
"355",0.296585543976,1
"356",0.752498008568,0.932933933333
"357",0.118242113547,0.970895733333
"358",0.734603462323,0.9860445
"359",0.526553552397,0.9704328
"360",0.132514663743,1
"361",0.468216589736,0.841377366667
"362",0.109998173606,0.991450066667
"363",0.441531873159,0.9572799
"364",0.61843999581,0.841220486667
"365",0.854898324131,0.83396976
"366",0.499327031418,0.875479133333
"367",0.0242180613999,0.964517466667
"368",0.970040292321,0.966000666667
"369",0.820708488022,0.9448396
"370",0.451564442725,0.965486866667
"371",0.363500438765,0.891195533333
"372",0.651504378953,0.897913
"373",0.433312133317,0.8843283
"374",0.791991892097,0.980913233333
"375",0.0830173389208,1
"376",0.309101850392,0.9305315
"377",0.164225247839,0.85924136
"378",0.547017146585,0.834265583333
"379",0.171584799689,0.947722966667
"380",0.0497072016519,0.998019333333
"381",0.559510685861,0.774863122
"382",0.533183784876,0.9414328
"383",0.00137418205421,0.9902097
"384",0.417975176785,0.9880984
"385",0.500202869569,0.982622466667
"386",0.0817107056815,0.9974617
"387",0.72202254188,0.960035533333
"388",0.704962258592,0.9299112
"389",0.719561153496,0.860480446667
"390",0.253182538044,0.8743493
"391",0.812268751665,0.857764126667
"392",0.153158800821,0.79063764
"393",0.627330071952,0.976308533333
"394",0.642133722501,0.966662866667
"395",0.612004180411,0.853515483333
"396",0.183763839146,0.9956696
"397",0.851410459164,0.9613078
"398",0.979525349152,0.9718862
"399",0.106369842561,0.994725933333
"400",0.860604642008,0.965493733333
"401",0.803628442161,0.979578333333
"402",0.514841762176,0.8598901
"403",0.750768969565,0.968777066667
"404",0.131955470591,0.978663343333
"405",0.463941013569,0.85251138
"406",0.0866257764161,0.949512766667
"407",0.942370857336,0.963222833333
"408",0.0961524850069,0.8539252
"409",0.584352638304,0.870559286667
"410",0.70036236612,0.922241766667
"411",0.804352288133,0.952012333333
"412",0.613900706161,0.979632866667
"413",0.351119743713,0.89102904
"414",0.608945970063,0.960025366667
"415",0.593447460472,0.9193613
"416",0.878694320166,0.9341241
"417",0.362540484114,0.913100476667
"418",0.551629995003,0.8700555
"419",0.866644968264,0.9531483
"420",0.589914330057,0.964114066667
"421",0.479024825158,0.9126754
"422",0.812858198615,0.825716133333
"423",0.449794975544,0.885437603333
"424",0.496269364604,0.966857066667
"425",0.840129820861,0.962479966667
"426",0.598632631431,0.9437898
"427",0.657889274466,0.916433346667
"428",0.427810193913,0.952641833333
"429",0.484009425594,0.83781526
"430",0.429109672469,0.9865127
"431",0.00995792216674,1
"432",0.636991983061,0.9593573
"433",0.308732942172,0.9651631
"434",0.946072154,0.972046166667
"435",0.667031521257,0.955615733333
"436",0.307412731679,0.788442126667
"437",0.499817479048,0.953565666667
"438",0.456593604231,0.953160266667
"439",0.768177963222,0.971789433333
"440",0.901005814753,0.973829166667
"441",0.653649516599,0.939128033333
"442",0.980766503865,0.973376766667
"443",0.842016426131,0.95033718
"444",0.285382026436,0.936794866667
"445",0.488923710836,0.953768666667
"446",0.281194122078,0.9034856
"447",0.969572532356,0.962622466667
"448",0.784628622677,0.959764766667
"449",0.269951982818,0.9703914
"450",0.707860860823,0.952145266667
"451",0.29681550123,0.944561566667
"452",0.542482463337,0.968846533333
"453",0.905772626641,0.962427566667
"454",0.612891882959,0.9784145
"455",0.202428311442,0.9611449
"456",0.804097872449,0.89264971
"457",0.611374513333,0.9503944
"458",0.209461736822,0.9544798
"459",0.96528387864,0.936469466667
"460",0.97649875241,0.881197183333
"461",0.0533385706299,0.959102133333
"462",0.0295452007922,0.9310956
"463",0.172213268288,0.9875743
"464",0.111883620337,0.885550166667
"465",0.318814253341,0.994735366667
"466",0.952400184023,0.884045343333
"467",0.681346337723,0.85394581
"468",0.755826772852,0.928240333333
"469",0.305435495043,0.906656153333
"470",0.315717001525,0.9689216
"471",0.427336881788,0.975445
"472",0.670670788557,0.9071943
"473",0.197466708627,0.9922551
"474",0.0452414295836,0.9832928
"475",0.724676602897,0.910194686667
"476",0.895227508352,0.89600368
"477",0.153427117203,0.986488466667
"478",0.361307076909,0.9541012
"479",0.397804879202,0.838923496667
"480",0.687851313327,0.9602154
"481",0.393668898421,0.9855739
"482",0.423252769054,0.918685433333
"483",0.157625391265,0.856790433333
"484",0.701845480845,0.963779766667
"485",0.344673962137,0.9449435
"486",0.846825665355,0.897835133333
"487",0.115486630216,0.851890953333
"488",0.343896763673,0.941571166667
"489",0.250282032683,0.856689203333
"490",0.453532082135,0.920024133333
"491",0.250617145491,0.9611207
"492",0.864976695043,0.932110466667
"493",0.738137309262,0.974495233333
"494",0.488524779475,0.91628562
"495",0.886556456409,0.949800966667
"496",0.533872114692,0.87923657
"497",0.95313019088,0.927282
"498",0.838302194439,0.937607633333
"499",0.747435997272,0.968450073333
"500",0.295122123969,0.904447033333
"501",0.433412509128,0.873681083333
"502",0.512389283789,0.912466163333
"503",0.688960980981,0.973681033333
"504",0.800311964123,0.959919833333
"505",0.910977462181,0.83232554
"506",0.451719949524,0.886974086667
"507",0.217885683851,0.8695193
"508",0.753610330074,0.914520143333
"509",0.596382199988,0.8800643
"510",0.571567789759,0.964801933333
"511",0.877513253783,0.899879633333
"512",0.78643253192,0.9162281
"513",0.281934064121,0.887415166667
"514",0.00997694702987,0.956972066667
"515",0.423000997066,0.84411988
"516",0.913955936319,0.902918236667
"517",0.668998671786,0.902220633333
"518",0.542663021142,0.944868533333
"519",0.574019196389,0.966699233333
"520",0.226016686935,0.996855566667
"521",0.881828145995,0.9095712
"522",0.475264321225,0.921578333333
"523",0.65182283527,0.875370023333
"524",0.546268430732,0.944482733333
"525",0.225362852709,0.961036333333
"526",0.445526245056,0.90801009
"527",0.787424424541,0.974971433333
"528",0.487750936133,0.981025366667
"529",0.398299382935,0.995535966667
"530",0.58990323662,0.923538066667
"531",0.917974834314,0.834056126667
"532",0.427056471092,0.874639933333
"533",0.292027124192,0.912518933333
"534",0.0878446521326,0.9908012
"535",0.00772586202656,1
"536",0.792677855453,0.935855366667
"537",0.44030319052,0.982906266667
"538",0.43434287183,0.834660426667
"539",0.796295498493,0.941398366667
"540",0.119280942916,0.903764
"541",0.47927791837,0.9828479
"542",0.32083227533,0.939219033333
"543",0.846224994189,0.956275533333
"544",0.804316956719,0.886966096667
"545",0.933117379088,0.891909486667
"546",0.548715418569,0.940464533333
"547",0.228770005295,0.950704656667
"548",0.116313370153,0.919693593333
"549",0.237928702797,0.959270466667
"550",0.966304614262,0.966597433333
"551",0.352880993441,0.8861975
"552",0.611828419279,0.924563066667
"553",0.71384199509,0.9402277
"554",0.790902526072,0.909847583333
"555",0.477617567307,0.944862333333
"556",0.360506582773,0.949172766667
"557",0.280833791553,0.872076266667
"558",0.127875845014,0.9653425
"559",0.417831661257,0.9809302
"560",0.45941336446,0.760341966667
"561",0.0257285210234,0.995655966667
"562",0.209877913552,0.987579766667
"563",0.67644475386,0.979203933333
"564",0.701086435511,0.9407205
"565",0.115142024144,0.988413366667
"566",0.377773940225,0.9432066
"567",0.264812157959,0.9798016
"568",0.58825223248,0.963158466667
"569",0.49560233583,0.9760768
"570",0.23685169067,0.985657633333
"571",0.489291834427,0.915692296667
"572",0.495183323051,0.904643733333
"573",0.232678610866,0.9770027
"574",0.491980488023,0.946035566667
"575",0.675156024442,0.955703
"576",0.515862624354,0.967906833333
"577",0.736395688041,0.83248836
"578",0.562537774786,0.9242109
"579",0.175639940951,0.998289966667
"580",0.524409628466,0.982908633333
"581",0.350905153299,0.974300833333
"582",0.933204945787,0.960599766667
"583",0.352084894714,0.969464533333
"584",0.561225783018,0.989047733333
"585",0.54876318823,0.942683533333
"586",0.310728323372,0.9864521
"587",0.483964164882,0.955596066667
"588",0.222672058238,0.990170133333
"589",0.242494252548,0.978783
"590",0.569616429403,0.9388025
"591",0.482260778897,0.977448366667
"592",0.744208803669,0.937506666667
"593",0.0931324261595,0.990881266667
"594",0.216476861125,0.9399498
"595",0.410505135991,0.9298358
"596",0.347324209309,0.9292372
"597",0.186756979508,0.973667366667
"598",0.892864428342,0.941045566667
"599",0.253839524671,0.991101566667
"600",0.908532110913,0.971902366667
"601",0.169679917801,0.931552966667
"602",0.622545749557,0.9531502
"603",0.39084323251,0.982915066667
"604",0.534086820209,0.96186598
"605",0.542612702607,0.994725333333
"606",0.613949696475,0.977623
"607",0.431631824502,0.957188266667
"608",0.548929726117,0.814324676667
"609",0.336138562031,0.976430566667
"610",0.781839536215,0.9311994
"611",0.559418346785,0.861204596667
"612",0.738296845652,0.9420213
"613",0.471708787994,0.947719003333
"614",0.202392764362,0.992487466667
"615",0.391080258925,0.981643033333
"616",0.550264261592,0.960942933333
"617",0.650220450241,0.970505566667
"618",0.310602934014,0.892061173333
"619",0.70015625059,0.89092153
"620",0.589270719944,0.908390166667
"621",0.0965937654317,1
"622",0.788982036085,0.899456083333
"623",0.286684153063,0.983970233333
"624",0.506400580928,0.933972466667
"625",0.661425444107,0.308333333333
"626",0.231681434794,0.9933458
"627",0.322053024379,0.947029666667
"628",0.98870106593,0.837117166667
"629",0.590246105511,0.85185463
"630",0.82361094536,0.958094633333
"631",0.503782549108,0.880186646667
"632",0.592265110366,0.9665983
"633",0.960050299848,0.967510966667
"634",0.881435470788,0.918399763333
"635",0.140882053494,0.952628333333
"636",0.34031426735,0.9812241
"637",0.042165798823,0.9253328
"638",0.383351145154,0.945804866667
"639",0.776430496375,0.969996433333
"640",0.357624441979,0.9645434
"641",0.377723846322,0.899292156667
"642",0.249291782041,0.991612966667
"643",0.382232177699,0.948687866667
"644",0.438330363065,0.964724433333
"645",0.49470716963,0.974896566667
"646",0.815580113979,0.908834433333
"647",0.654335047365,0.8768904
"648",0.40707297426,0.986918
"649",0.372958394683,0.9779524
"650",0.357979062222,0.901704166667
"651",0.922400293404,0.9151562
"652",0.33454521234,0.9468862
"653",0.450071635916,0.9755032
"654",0.990990925898,0.89865996
"655",0.605803138342,0.885605366667
"656",0.896946919471,0.93048739
"657",0.405094665409,0.946983866667
"658",0.134951018821,0.9435911
"659",0.422579695942,0.961478166667
"660",0.192061368208,0.825470033333
"661",0.899349296461,0.976349366667
"662",0.259356560171,0.996835933333
"663",0.897326389342,0.9514432
"664",0.509202994806,0.956052666667
"665",0.751817054627,0.903086933333
"666",0.190325862562,0.9716276
"667",0.68613448817,0.923886466667
"668",0.550689976566,0.9300655
"669",0.49395580385,0.938401903333
"670",0.45612522597,0.835029033333
"671",0.0873426992858,1
"672",0.158721797198,0.948033833333
"673",0.692998811382,0.958444433333
"674",0.00373138404899,1
"675",0.246428614954,0.9782216
"676",0.932342463552,0.965659866667
"677",0.158985910547,0.971190066667
"678",0.885487106111,0.9658237
"679",0.733646629118,0.88757879
"680",0.465382783947,0.977585933333
"681",0.276279602353,0.9928329
"682",0.462393775919,0.959268866667
"683",0.0915295398049,0.915323966667
"684",0.884296810706,0.941087433333
"685",0.800817064516,0.961830366667
"686",0.216488884944,0.900952866667
"687",0.33413725126,0.8703674
"688",0.771222793996,0.9426983
"689",0.45145827213,0.981833233333
"690",0.74194252859,0.830230373333
"691",0.511654970844,0.977300166667
"692",0.0957192660458,0.977744133333
"693",0.705282483699,0.90598075
"694",0.443769950774,0.988139366667
"695",0.541775640366,0.978999733333
"696",0.0678146231194,0.987924433333
"697",0.792470146816,0.951606833333
"698",0.250859021915,0.83433707
"699",0.0916661920159,0.828772366667
"700",0.865051636965,0.91891221
"701",0.104625916344,0.991973933333
"702",0.421697209409,0.872295586667
"703",0.208697312561,0.9893314
"704",0.978094499759,0.920989733333
"705",0.812197320643,0.853718816667
"706",0.162809641715,0.9287586
"707",0.885702325391,0.84682438
"708",0.492416302968,0.966523366667
"709",0.718236217607,0.973987366667
"710",0.213658746193,0.889727066667
"711",0.699133920475,0.977667933333
"712",0.495429971425,0.954328533333
"713",0.143620880853,1
"714",0.587217580982,0.968705333333
"715",0.658032811789,0.965063433333
"716",0.902141473764,0.960079966667
"717",0.162275008686,0.974396066667
"718",0.735027382609,0.983614233333
"719",0.0267297487415,0.9439738
"720",0.54580678224,0.9266546
"721",0.492599739079,0.969109233333
"722",0.150109464311,0.932851833333
"723",0.851457021869,0.904691066667
"724",0.191363255168,0.927218
"725",0.494266495025,0.8660014
"726",0.660180123408,0.885364856667
"727",0.49892921118,0.85308205
"728",0.363919668958,0.986163166667
"729",0.857344664886,0.87307331
"730",0.37565359594,0.953856766667
"731",0.488691357704,0.977932533333
"732",0.710568706784,0.759785943333
"733",0.65010625811,0.967621033333
"734",0.0665283920515,0.9498864
"735",0.372733519639,0.956584966667
"736",0.74332084712,0.937202266667
"737",0.804333868112,0.920197433333
"738",0.918451538746,0.970912133333
"739",0.372515701932,0.989080866667
"740",0.48391922464,0.974729033333
"741",0.376266082626,0.882672153333
"742",0.725270174095,0.924691733333
"743",0.685652276304,0.970318466667
"744",0.605094049158,0.9663949
"745",0.882974676027,0.9632658
"746",0.349710898553,0.938772033333
"747",0.249303670695,0.92173691
"748",0.35878272772,0.922490466667
"749",0.667739620176,0.9452345
"750",0.911515922149,0.977473466667
"751",0.10125844502,0.9712103
"752",0.236152824556,0.918608363333
"753",0.96645401708,0.911501566667
"754",0.9079852567,0.967603366667
"755",0.848456623196,0.9712738
"756",0.81291482227,0.973150766667
"757",0.040203117038,0.9483147
"758",0.498748056152,0.81111283
"759",0.298203491825,0.9676329
"760",0.589797497219,0.827787646667
"761",0.605675130081,0.906506933333
"762",0.925893696676,0.926422056667
"763",0.374960003962,0.89273643
"764",0.243652643245,0.9529127
"765",0.449430532969,0.969900366667
"766",0.383275452245,0.88580668
"767",0.832380124411,0.826538603333
"768",0.909035719484,0.9700311
"769",0.910750552125,0.843816117333
"770",0.427616693393,0.991602233333
"771",0.869094380756,0.9796683
"772",0.786804953115,0.8924609
"773",0.485069326917,0.9784724
"774",0.0479062502504,0.985197466667
"775",0.0680437369796,0.9833298
"776",0.511247478366,0.962696966667
"777",0.777181768518,0.965826366667
"778",0.404235727563,0.816068753333
"779",0.896837752427,0.948116733333
"780",0.271022751167,0.965663433333
"781",0.228356458775,0.9953281
"782",0.57684491981,0.9735515
"783",0.508652286365,0.9637668
"784",0.784362588102,0.9631538
"785",0.940917418121,0.950503233333
"786",0.968845420941,0.936821896667
"787",0.520309391672,0.963080166667
"788",0.628466213112,0.867441786667
"789",0.0838166793008,0.70635749
"790",0.228287115881,0.976501466667
"791",0.192667669381,0.9934429
"792",0.565606750614,0.963089966667
"793",0.998270753029,0.9738015
"794",0.417718060048,0.9838158
"795",0.749377633942,0.977490433333
"796",0.789691786816,0.955414433333
"797",0.685462980479,0.874274083333
"798",0.488571320077,0.889196873333
"799",0.28217959081,0.985161766667
"800",0.726293766666,0.949587133333
"801",0.604350602445,0.85626524
"802",0.526473987671,0.9486915
"803",0.549377066785,0.95902
"804",0.611732411902,0.977349033333
"805",0.864892006012,0.9680107
"806",0.528083620643,0.889224953333
"807",0.361873916495,0.960111866667
"808",0.397337562683,0.9402739
"809",0.567209652361,0.967443233333
"810",0.542864575639,0.88670346
"811",0.178896967882,0.857478443333
"812",0.476621256712,0.848242443333
"813",0.860642033444,0.9587482
"814",0.655513201999,0.858785263333
"815",0.413102587978,0.9583361
"816",0.635354917515,0.9585902
"817",0.965291250794,0.965853266667
"818",0.551304831073,0.987883933333
"819",0.017018603671,0.940443833333
"820",0.269209121168,0.982083466667
"821",0.745668022006,0.906380133333
"822",0.564116451451,0.952677066667
"823",0.402957517067,0.964394533333
"824",0.391824901871,0.961718033333
"825",0.0835694075365,0.987594133333
"826",0.119996827751,0.823220406667
"827",0.0764074584638,0.9726523
"828",0.933829613036,0.92667906
"829",0.266460102489,0.952362166667
"830",0.486357075746,0.9683604
"831",0.851610747429,0.925620423333
"832",0.701557109712,0.938578333333
"833",0.157110175834,0.904559463333
"834",0.932974474196,0.885968823333
"835",0.736265887738,0.967485566667
"836",0.451061015927,0.956760533333
"837",0.157201146262,0.929615766667
"838",0.585476549642,0.986529233333
"839",0.435312562473,0.88069054
"840",0.873115554833,0.887727316667
"841",0.347562402187,0.84101002
"842",0.459950315795,0.960105266667
"843",0.0530683551069,0.915207333333
"844",0.455306598946,0.966823766667
